window_start,score,flag,split
278400,11.408909797668457,0,train
278700,9.922904968261719,0,train
279000,10.136871337890625,0,train
279300,10.44204330444336,0,train
279600,9.778087615966797,0,train
279900,2.730119228363037,0,train
280200,8.780074119567871,0,train
280500,9.440336227416992,0,train
280800,10.615626335144043,0,train
281100,8.326539993286133,0,train
281400,11.622990608215332,0,train
281700,10.703998565673828,0,train
282000,11.333324432373047,0,train
282300,9.912016868591309,0,train
282600,10.990586280822754,0,train
282900,11.025729179382324,0,train
283200,8.75887393951416,0,train
283500,5.935774326324463,0,train
283800,8.683540344238281,0,train
284100,9.947053909301758,0,train
284400,11.229414939880371,0,train
284700,9.46891975402832,0,train
285000,11.06594181060791,0,train
285300,10.991945266723633,0,train
285600,11.554842948913574,0,train
285900,9.93205451965332,0,train
286200,10.908687591552734,0,train
286500,9.178574562072754,0,train
286800,8.414471626281738,0,train
287100,4.747065544128418,0,train
287400,7.084133148193359,0,train
287700,9.07424259185791,0,train
288000,10.313490867614746,0,train
288300,9.190762519836426,0,train
288600,10.269598007202148,0,train
288900,9.59203052520752,0,train
289200,11.515009880065918,0,train
289500,11.4321928024292,0,train
289800,11.861980438232422,0,train
290100,10.583101272583008,0,train
290400,8.197935104370117,0,train
290700,4.643039703369141,0,train
291000,9.184343338012695,0,train
291300,9.630729675292969,0,train
291600,11.32392406463623,0,train
291900,9.120975494384766,0,train
292200,10.904996871948242,0,train
292500,10.265002250671387,0,train
292800,10.569755554199219,0,train
293100,10.657238960266113,0,train
293400,11.283666610717773,0,train
293700,10.487913131713867,0,train
294000,9.50760555267334,0,train
294300,4.317457675933838,0,train
294600,8.936563491821289,0,train
294900,9.163774490356445,0,train
295200,10.83584976196289,0,train
295500,8.477761268615723,0,train
295800,10.8767671585083,0,train
296100,10.270549774169922,0,train
296400,11.130766868591309,0,train
296700,9.893860816955566,0,train
297000,10.258143424987793,0,train
297300,9.183379173278809,0,train
297600,10.346254348754883,0,train
297900,2.971501588821411,0,train
298200,8.818333625793457,0,train
298500,8.914054870605469,0,train
298800,10.365604400634766,0,train
299100,8.268352508544922,0,train
299400,10.132097244262695,0,train
299700,9.038675308227539,0,train
300000,10.783185958862305,0,train
300300,9.970462799072266,0,train
300600,10.220090866088867,0,train
300900,10.069148063659668,0,train
301200,7.372408866882324,0,train
301500,5.743146896362305,0,train
301800,8.778763771057129,0,train
302100,8.495491027832031,0,train
302400,10.575082778930664,0,train
302700,8.579444885253906,0,train
303000,10.846267700195312,0,train
303300,9.903145790100098,0,train
303600,9.537759780883789,0,train
303900,10.804878234863281,0,train
304200,10.641473770141602,0,train
304500,9.761795997619629,0,train
304800,9.559938430786133,0,train
305100,4.957738399505615,0,train
305400,8.673208236694336,0,train
305700,10.273636817932129,0,train
306000,11.517763137817383,0,train
306300,5.764358043670654,0,train
306600,6.227597713470459,0,train
306900,9.585655212402344,0,train
307200,11.165144920349121,0,train
307500,10.029458045959473,0,train
307800,11.04107666015625,0,train
308100,9.473999977111816,0,train
308400,9.47642707824707,0,train
308700,3.9152133464813232,0,train
309000,8.528931617736816,0,train
309300,10.020718574523926,0,train
309600,10.482597351074219,0,train
309900,9.687135696411133,0,train
310200,10.185900688171387,0,train
310500,10.7584228515625,0,train
310800,10.869540214538574,0,train
311100,11.20740795135498,0,train
311400,10.805152893066406,0,train
311700,10.562520027160645,0,train
312000,3.7509777545928955,0,train
312300,2.001020908355713,0,train
312600,4.9719719886779785,0,train
312900,3.880838394165039,0,train
313200,10.784205436706543,0,train
313500,8.372086524963379,0,train
313800,10.690467834472656,0,train
314100,10.61913013458252,0,train
314400,11.43400764465332,0,train
314700,10.02005672454834,0,train
315000,11.248011589050293,0,train
315300,10.967134475708008,0,train
315600,7.001173973083496,0,train
315900,4.517609596252441,0,train
316200,9.212761878967285,0,train
316500,10.341934204101562,0,train
316800,12.055785179138184,0,train
317100,10.232889175415039,0,train
317400,11.091531753540039,0,train
317700,11.175199508666992,0,train
318000,10.549588203430176,0,train
318300,10.207381248474121,0,train
318600,10.740510940551758,0,train
318900,11.027350425720215,0,train
319200,9.685829162597656,0,train
319500,6.130589008331299,0,train
319800,8.515582084655762,0,train
320100,9.70218276977539,0,train
320400,10.99293327331543,0,train
320700,8.973132133483887,0,train
321000,6.310893535614014,0,train
321300,10.756882667541504,0,train
321600,12.437524795532227,0,train
321900,11.699687957763672,0,train
322200,12.06588363647461,0,train
322500,11.3187255859375,0,train
322800,10.271031379699707,0,train
323100,6.33074951171875,0,train
323400,10.783029556274414,0,train
323700,10.924378395080566,0,train
324000,11.481863021850586,0,train
324300,9.825082778930664,0,train
324600,12.232637405395508,0,train
324900,11.365792274475098,0,train
325200,12.939022064208984,0,train
325500,11.777484893798828,0,train
325800,12.030951499938965,0,train
326100,11.512368202209473,0,train
326400,9.938950538635254,0,train
326700,4.672977924346924,0,train
327000,8.453885078430176,0,train
327300,8.83603572845459,0,train
327600,10.356094360351562,0,train
327900,8.779423713684082,0,train
328200,10.511109352111816,0,train
328500,9.844765663146973,0,train
328800,9.98927116394043,0,train
329100,8.756611824035645,0,train
329400,9.680527687072754,0,train
329700,9.097350120544434,0,train
330000,6.638388633728027,0,train
330300,2.9111080169677734,0,train
330600,7.748213291168213,0,train
330900,9.49576473236084,0,train
331200,9.031630516052246,0,train
331500,6.771651744842529,0,train
331800,10.474509239196777,0,train
332100,10.045465469360352,0,train
332400,12.023447036743164,0,train
332700,10.232580184936523,0,train
333000,10.91306209564209,0,train
333300,9.993609428405762,0,train
333600,9.28078556060791,0,train
333900,4.886702537536621,0,train
334200,8.74996566772461,0,train
334500,10.336572647094727,0,train
334800,11.023906707763672,0,train
335100,9.301809310913086,0,train
335400,11.141900062561035,0,train
335700,9.984524726867676,0,train
336000,11.385353088378906,0,train
336300,10.276055335998535,0,train
336600,10.493829727172852,0,train
336900,9.122960090637207,0,train
337200,9.061528205871582,0,train
337500,3.1311240196228027,0,train
337800,8.442472457885742,0,train
338100,9.62844181060791,0,train
338400,11.521880149841309,0,train
338700,9.32702922821045,0,train
339000,10.700170516967773,0,train
339300,9.991811752319336,0,train
339600,11.12225341796875,0,train
339900,11.528457641601562,0,train
340200,12.657294273376465,0,train
340500,10.32977294921875,0,train
340800,8.27263069152832,0,train
341100,4.922861576080322,0,train
341400,9.179024696350098,0,train
341700,10.941387176513672,0,train
342000,9.03316879272461,0,train
342300,7.6582489013671875,0,train
342600,10.97594928741455,0,train
342900,10.400123596191406,0,train
343200,11.94325065612793,0,train
343500,10.705161094665527,0,train
343800,12.173089981079102,0,train
344100,9.745479583740234,0,train
344400,9.93329906463623,0,train
344700,4.9467315673828125,0,train
345000,9.422203063964844,0,train
345300,10.4088716506958,0,train
345600,12.69221019744873,0,train
345900,8.98515796661377,0,train
346200,11.295038223266602,0,train
346500,9.785719871520996,0,train
346800,11.477279663085938,0,train
347100,10.412619590759277,0,train
347400,11.1259126663208,0,train
347700,9.133676528930664,0,train
348000,9.258931159973145,0,train
348300,6.5068254470825195,0,train
348600,10.558306694030762,0,train
348900,10.891039848327637,0,train
349200,11.406478881835938,0,train
349500,11.426770210266113,0,train
349800,10.420507431030273,0,train
350100,11.982111930847168,0,train
350400,10.768758773803711,0,train
350700,12.913164138793945,0,train
351000,11.542402267456055,0,train
351300,12.016880989074707,0,train
351600,8.562808990478516,0,train
351900,6.232309341430664,0,train
352200,7.998956203460693,0,train
352500,10.400242805480957,0,train
352800,9.029220581054688,0,train
353100,9.9195556640625,0,train
353400,9.276272773742676,0,train
353700,10.670037269592285,0,train
354000,10.022454261779785,0,train
354300,11.703338623046875,0,train
354600,8.505928993225098,0,train
354900,11.421696662902832,0,train
355200,6.430454730987549,0,train
355500,4.485527515411377,0,train
355800,5.446629524230957,0,train
356100,8.63621997833252,0,train
356400,7.288721561431885,0,train
356700,11.001644134521484,0,train
357000,9.983072280883789,0,train
357300,11.658735275268555,0,train
357600,11.330883979797363,0,train
357900,11.549592018127441,0,train
358200,10.039314270019531,0,train
358500,12.587085723876953,0,train
358800,7.1130523681640625,0,train
359100,8.760673522949219,0,train
359400,7.122677803039551,0,train
359700,9.609291076660156,0,train
360000,8.341108322143555,0,train
360300,9.700944900512695,0,train
360600,9.626501083374023,0,train
360900,12.57835865020752,0,train
361200,11.187933921813965,0,train
361500,12.585331916809082,0,train
361800,9.590993881225586,0,train
362100,12.3073148727417,0,train
362400,7.735588073730469,0,train
362700,6.089761257171631,0,train
363000,7.808259010314941,0,train
363300,10.87409496307373,0,train
363600,10.68884563446045,0,train
363900,11.474452018737793,0,train
364200,11.064387321472168,0,train
364500,7.665657043457031,0,train
364800,17.311267852783203,0,train
365100,18.19523811340332,0,train
365400,18.817516326904297,0,train
365700,18.95028305053711,0,train
366000,17.243776321411133,0,train
366300,16.326683044433594,0,train
366600,17.19973373413086,0,train
366900,17.281967163085938,0,train
367200,18.574857711791992,0,train
367500,16.817230224609375,0,train
367800,17.31838035583496,0,train
368100,16.69065284729004,0,train
368400,17.23609161376953,0,train
368700,17.718050003051758,0,train
369000,19.80295753479004,0,train
369300,19.670503616333008,0,train
369600,18.381053924560547,0,train
369900,17.80526351928711,0,train
370200,17.56257438659668,0,train
370500,17.345788955688477,0,train
370800,18.116159439086914,0,train
371100,17.619918823242188,0,train
371400,23.151195526123047,0,train
371700,20.63345718383789,0,train
372000,18.51312828063965,0,train
372300,18.344097137451172,0,train
372600,18.355670928955078,0,train
372900,18.495912551879883,0,train
373200,16.104318618774414,0,train
373500,16.72092056274414,0,train
373800,17.029891967773438,0,train
374100,18.623241424560547,0,train
374400,17.28237533569336,0,train
374700,17.257057189941406,0,train
375000,14.78522777557373,0,train
375300,11.769777297973633,0,train
375600,9.251949310302734,0,train
375900,12.000727653503418,0,train
376200,9.884441375732422,0,train
376500,12.176145553588867,0,train
376800,7.496884346008301,0,train
377100,7.236727237701416,0,train
377400,8.679313659667969,0,train
377700,10.90134048461914,0,train
378000,10.357573509216309,0,train
378300,11.388727188110352,0,train
378600,9.602622032165527,0,train
378900,12.198443412780762,0,train
379200,11.023972511291504,0,train
379500,11.935624122619629,0,train
379800,10.227676391601562,0,train
380100,11.169422149658203,0,train
380400,5.168661117553711,0,train
380700,7.561821460723877,0,train
381000,9.104909896850586,0,train
381300,11.188316345214844,0,train
381600,10.474405288696289,0,train
381900,11.77333927154541,0,train
382200,10.104625701904297,0,train
382500,13.131810188293457,0,train
382800,10.793427467346191,0,train
383100,11.715252876281738,0,train
383400,10.75081729888916,0,train
383700,11.639619827270508,0,train
384000,6.724511623382568,0,train
384300,6.043206691741943,0,train
384600,8.04637622833252,0,train
384900,10.507841110229492,0,train
385200,9.72028923034668,0,train
385500,10.63930606842041,0,train
385800,9.93432331085205,0,train
386100,11.830267906188965,0,train
386400,10.179936408996582,0,train
386700,12.764345169067383,0,train
387000,9.698625564575195,0,train
387300,11.540626525878906,0,train
387600,7.253011703491211,0,train
387900,8.137848854064941,0,train
388200,8.097479820251465,0,train
388500,9.84646224975586,0,train
388800,9.322264671325684,0,train
389100,10.679640769958496,0,train
389400,9.429594039916992,0,train
389700,11.020261764526367,0,train
390000,9.795747756958008,0,train
390300,12.068495750427246,0,train
390600,8.977375984191895,0,train
390900,10.93958568572998,0,train
391200,6.17142915725708,0,train
391500,8.00953197479248,0,train
391800,7.533138275146484,0,train
392100,10.484247207641602,0,train
392400,10.387417793273926,0,train
392700,10.08938217163086,0,train
393000,10.138480186462402,0,train
393300,11.962078094482422,0,train
393600,9.410082817077637,0,train
393900,11.57943058013916,0,train
394200,9.950776100158691,0,train
394500,11.516804695129395,0,train
394800,8.82479476928711,0,train
395100,5.5392842292785645,0,train
395400,7.4912028312683105,0,train
395700,10.661788940429688,0,train
396000,9.713690757751465,0,train
396300,10.858320236206055,0,train
396600,9.515836715698242,0,train
396900,11.21292781829834,0,train
397200,9.387280464172363,0,train
397500,11.521718978881836,0,train
397800,9.552022933959961,0,train
398100,11.775821685791016,0,train
398400,5.762915134429932,0,train
398700,4.045001983642578,0,train
399000,1.9057660102844238,0,train
399300,10.879130363464355,0,train
399600,8.98570728302002,0,train
399900,9.541810035705566,0,train
400200,9.106670379638672,0,train
400500,11.818675994873047,0,train
400800,9.460516929626465,0,train
401100,11.26950454711914,0,train
401400,10.130464553833008,0,train
401700,11.140101432800293,0,train
402000,8.701268196105957,0,train
402300,6.164426326751709,0,train
402600,7.782066345214844,0,train
402900,11.312715530395508,0,train
403200,10.224777221679688,0,train
403500,11.155112266540527,0,train
403800,10.09592056274414,0,train
404100,12.526305198669434,0,train
404400,11.056723594665527,0,train
404700,12.133429527282715,0,train
405000,10.188136100769043,0,train
405300,11.215641975402832,0,train
405600,9.000866889953613,0,train
405900,4.224273204803467,0,train
406200,7.767457962036133,0,train
406500,10.61668872833252,0,train
406800,9.951911926269531,0,train
407100,10.146513938903809,0,train
407400,9.113117218017578,0,train
407700,12.79723834991455,0,train
408000,11.426570892333984,0,train
408300,12.539449691772461,0,train
408600,11.074347496032715,0,train
408900,12.487624168395996,0,train
409200,7.746494770050049,0,train
409500,6.7897138595581055,0,train
409800,8.807908058166504,0,train
410100,12.277193069458008,0,train
410400,10.677504539489746,0,train
410700,11.085683822631836,0,train
411000,9.954290390014648,0,train
411300,12.041643142700195,0,train
411600,10.38582992553711,0,train
411900,11.696151733398438,0,train
412200,9.533059120178223,0,train
412500,11.656261444091797,0,train
412800,7.733332633972168,0,train
413100,6.1433210372924805,0,train
413400,8.048765182495117,0,train
413700,11.355010986328125,0,train
414000,10.834280967712402,0,train
414300,10.213443756103516,0,train
414600,10.008923530578613,0,train
414900,11.463582992553711,0,train
415200,9.883095741271973,0,train
415500,11.354020118713379,0,train
415800,10.836894989013672,0,train
416100,11.52099323272705,0,train
416400,9.701894760131836,0,train
416700,5.0533528327941895,0,train
417000,9.172274589538574,0,train
417300,11.104424476623535,0,train
417600,10.997066497802734,0,train
417900,10.441635131835938,0,train
418200,9.730466842651367,0,train
418500,11.403849601745605,0,train
418800,10.51638412475586,0,train
419100,12.94748592376709,0,train
419400,10.757071495056152,0,train
419700,13.835247039794922,0,train
420000,6.981601238250732,0,test
420300,6.544295787811279,0,test
420600,7.165444374084473,0,test
420900,8.143977165222168,0,test
421200,8.583902359008789,0,test
421500,10.382393836975098,0,test
421800,9.260306358337402,0,test
422100,11.722787857055664,0,test
422400,10.499980926513672,0,test
422700,12.511981964111328,0,test
423000,11.560032844543457,0,test
423300,12.85470962524414,0,test
423600,9.323190689086914,0,test
423900,7.359035491943359,0,test
424200,8.336877822875977,0,test
424500,11.107854843139648,0,test
424800,10.515917778015137,0,test
425100,11.394204139709473,0,test
425400,9.3407621383667,0,test
425700,12.154065132141113,0,test
426000,10.348694801330566,0,test
426300,11.970189094543457,0,test
426600,11.033313751220703,0,test
426900,12.05717945098877,0,test
427200,4.882745742797852,0,test
427500,6.7378950119018555,0,test
427800,8.412492752075195,0,test
428100,9.810449600219727,0,test
428400,9.472135543823242,0,test
428700,11.320570945739746,0,test
429000,11.360672950744629,0,test
429300,11.646462440490723,0,test
429600,11.914650917053223,0,test
429900,10.03221321105957,0,test
430200,10.054219245910645,0,test
430500,8.419149398803711,0,test
430800,5.598178863525391,0,test
431100,4.217493534088135,0,test
431400,8.359368324279785,0,test
431700,9.829099655151367,0,test
432000,11.456624984741211,0,test
432300,9.331222534179688,0,test
432600,10.434876441955566,0,test
432900,10.425443649291992,0,test
433200,12.273681640625,0,test
433500,11.216094970703125,0,test
433800,11.836880683898926,0,test
434100,10.667815208435059,0,test
434400,7.804182052612305,0,test
434700,5.391890525817871,0,test
435000,9.076595306396484,0,test
435300,10.025012016296387,0,test
435600,11.856649398803711,0,test
435900,9.860140800476074,0,test
436200,10.873225212097168,0,test
436500,11.258854866027832,0,test
436800,11.842333793640137,0,test
437100,11.70999526977539,0,test
437400,12.123746871948242,0,test
437700,10.775184631347656,0,test
438000,8.509885787963867,0,test
438300,6.371463775634766,0,test
438600,8.713704109191895,0,test
438900,9.370128631591797,0,test
439200,10.847676277160645,0,test
439500,9.936933517456055,0,test
439800,11.43464183807373,0,test
440100,10.636563301086426,0,test
440400,12.459172248840332,0,test
440700,10.828746795654297,0,test
441000,11.690917015075684,0,test
441300,10.82231616973877,0,test
441600,8.60013484954834,0,test
441900,5.124877452850342,0,test
442200,9.576472282409668,0,test
442500,9.804485321044922,0,test
442800,10.563736915588379,0,test
443100,9.46554946899414,0,test
443400,11.345012664794922,0,test
443700,9.559111595153809,0,test
444000,12.06588363647461,0,test
444300,10.183724403381348,0,test
444600,11.47655200958252,0,test
444900,10.361507415771484,0,test
445200,11.123976707458496,0,test
445500,5.684783458709717,0,test
445800,10.178773880004883,0,test
446100,11.336034774780273,0,test
446400,11.618131637573242,0,test
446700,9.916409492492676,0,test
447000,11.93555736541748,0,test
447300,11.496773719787598,0,test
447600,13.030041694641113,0,test
447900,11.622919082641602,0,test
448200,12.087624549865723,0,test
448500,10.949419975280762,0,test
448800,8.660425186157227,0,test
449100,6.148299217224121,0,test
449400,9.064908981323242,0,test
449700,9.415088653564453,0,test
450000,9.783961296081543,0,test
450300,9.071660995483398,0,test
450600,9.675741195678711,0,test
450900,7.571852207183838,0,test
451200,8.333864212036133,0,test
451500,10.934724807739258,0,test
451800,11.185407638549805,0,test
452100,9.33084487915039,0,test
452400,8.498276710510254,0,test
452700,6.32908296585083,0,test
453000,9.217175483703613,0,test
453300,9.315296173095703,0,test
453600,9.975500106811523,0,test
453900,8.709890365600586,0,test
454200,5.699030876159668,0,test
454500,7.828481197357178,0,test
454800,6.727875232696533,0,test
455100,2.1936593055725098,0,test
455400,7.156527519226074,0,test
455700,7.317154884338379,0,test
456000,4.321470260620117,0,test
456300,2.848938226699829,0,test
456600,4.407734394073486,0,test
456900,5.624024868011475,0,test
457200,6.1626105308532715,0,test
457500,5.1244964599609375,0,test
457800,8.977108001708984,0,test
458100,4.709805011749268,0,test
458400,4.038449764251709,0,test
458700,5.505046844482422,0,test
459000,4.544143199920654,0,test
459300,4.769730567932129,0,test
459600,3.1578187942504883,0,test
459900,4.44028377532959,0,test
460200,6.065684795379639,0,test
460500,3.775916337966919,0,test
460800,2.0218286514282227,0,test
461100,1.764371633529663,0,test
461400,20.58153533935547,0,test
461700,3.912050724029541,0,test
462000,4.905570030212402,0,test
462300,5.97166633605957,0,test
462600,6.1435112953186035,0,test
462900,4.174256801605225,0,test
463200,6.693526744842529,0,test
463500,5.2030510902404785,0,test
463800,6.255507469177246,0,test
464100,6.405684471130371,0,test
464400,5.295716285705566,0,test
464700,23.827720642089844,0,test
465000,7.450591564178467,0,test
465300,6.666066646575928,0,test
465600,7.155822277069092,0,test
465900,7.0899481773376465,0,test
466200,6.7446441650390625,0,test
466500,2.8052172660827637,0,test
466800,6.4757890701293945,0,test
467100,4.8647589683532715,0,test
467400,7.961215019226074,0,test
467700,7.015798091888428,0,test
468000,8.380260467529297,0,test
468300,6.342494487762451,0,test
468600,10.390869140625,0,test
468900,6.463067531585693,0,test
469200,5.413639068603516,0,test
469500,7.523741722106934,0,test
469800,5.799165725708008,0,test
470100,6.542819023132324,0,test
470400,6.009140968322754,0,test
470700,4.345136642456055,0,test
471000,6.490005970001221,0,test
471300,5.894863128662109,0,test
471600,5.514668941497803,0,test
471900,7.205348491668701,0,test
472200,5.23063325881958,0,test
472500,8.040703773498535,0,test
472800,7.512404441833496,0,test
473100,5.4600138664245605,0,test
473400,6.653506755828857,0,test
473700,8.785188674926758,0,test
474000,6.170078277587891,0,test
474300,6.757948398590088,0,test
474600,5.917482852935791,0,test
474900,9.227375030517578,0,test
475200,6.784629821777344,0,test
475500,8.575952529907227,0,test
475800,6.4744343757629395,0,test
476100,6.607870578765869,0,test
476400,6.034743309020996,0,test
476700,7.56296443939209,0,test
477000,83.53095245361328,1,test
477300,6.85090446472168,0,test
477600,6.830448150634766,0,test
477900,6.491602420806885,0,test
478200,6.895744323730469,0,test
478500,6.691318511962891,0,test
478800,7.029366970062256,0,test
479100,5.617785930633545,0,test
479400,6.025905132293701,0,test
479700,7.54986047744751,0,test
480000,5.472858428955078,0,test
480300,6.975078105926514,0,test
480600,6.467080116271973,0,test
480900,6.085999488830566,0,test
481200,4.203723907470703,0,test
481500,4.9166646003723145,0,test
481800,5.760823726654053,0,test
482100,6.286827564239502,0,test
482400,7.298634052276611,0,test
482700,6.597320079803467,0,test
483000,6.125422477722168,0,test
483300,3.6617212295532227,0,test
483600,3.0066990852355957,0,test
483900,6.255268573760986,0,test
484200,7.3148088455200195,0,test
484500,7.893796920776367,0,test
484800,7.353520393371582,0,test
485100,5.2586517333984375,0,test
485400,6.06410551071167,0,test
485700,5.7970871925354,0,test
486000,7.314212322235107,0,test
486300,6.2894182205200195,0,test
486600,13.662432670593262,0,test
486900,6.788305759429932,0,test
487200,7.278562068939209,0,test
487500,6.460441589355469,0,test
487800,7.8405303955078125,0,test
488100,8.64242935180664,0,test
488400,6.479735374450684,0,test
488700,7.448753356933594,0,test
489000,6.255194187164307,0,test
489300,13.222412109375,0,test
489600,8.512385368347168,0,test
489900,6.844666004180908,0,test
490200,6.870155334472656,0,test
490500,7.544595718383789,0,test
490800,6.433785438537598,0,test
491100,7.072971343994141,0,test
491400,14.603835105895996,0,test
491700,36.722373962402344,0,test
492000,19.562763214111328,0,test
492300,6.1238789558410645,0,test
492600,8.888450622558594,0,test
492900,68.43868255615234,1,test
493200,8.204689979553223,0,test
493500,8.9500150680542,0,test
493800,9.203740119934082,0,test
494100,7.931393146514893,0,test
494400,10.261735916137695,0,test
494700,10.992773056030273,0,test
495000,10.34611701965332,0,test
495300,10.709672927856445,0,test
495600,8.692225456237793,0,test
495900,9.050658226013184,0,test
496200,10.185469627380371,0,test
496500,10.0656156539917,0,test
496800,10.69198989868164,0,test
497100,19.7767276763916,0,test
497400,21.778146743774414,0,test
497700,14.735404014587402,0,test
498000,6.815542697906494,0,test
498300,11.222648620605469,0,test
498600,8.901415824890137,0,test
498900,11.191134452819824,0,test
499200,8.18545913696289,0,test
499500,7.679475784301758,0,test
499800,7.318939685821533,0,test
500100,10.05176067352295,0,test
500400,7.905739784240723,0,test
500700,9.833235740661621,0,test
501000,8.945446968078613,0,test
501300,7.626519203186035,0,test
501600,9.764636993408203,0,test
501900,10.644932746887207,0,test
502200,8.09664535522461,0,test
502500,10.22689151763916,0,test
502800,11.076522827148438,0,test
503100,7.532302379608154,0,test
503400,11.002245903015137,0,test
503700,10.127214431762695,0,test
504000,11.996424674987793,0,test
504300,9.703017234802246,0,test
504600,11.629352569580078,0,test
504900,10.077743530273438,0,test
505200,11.712386131286621,0,test
505500,10.662907600402832,0,test
505800,11.774086952209473,0,test
506100,10.925766944885254,0,test
506400,10.510692596435547,0,test
506700,7.45564079284668,0,test
507000,16.854543685913086,0,test
507300,6.693456172943115,0,test
507600,8.573237419128418,0,test
507900,8.501312255859375,0,test
508200,10.402226448059082,0,test
508500,10.846314430236816,0,test
508800,11.167531967163086,0,test
509100,10.889581680297852,0,test
509400,12.253447532653809,0,test
509700,11.524125099182129,0,test
510000,10.12679672241211,0,test
510300,8.376684188842773,0,test
510600,11.4277925491333,0,test
510900,9.718955993652344,0,test
511200,12.354084014892578,0,test
511500,9.12326717376709,0,test
511800,10.988554954528809,0,test
512100,9.486714363098145,0,test
512400,12.488395690917969,0,test
512700,9.975898742675781,0,test
513000,12.123475074768066,0,test
513300,10.597081184387207,0,test
513600,9.933452606201172,0,test
513900,6.39979887008667,0,test
514200,10.599267959594727,0,test
514500,9.287928581237793,0,test
514800,12.233424186706543,0,test
515100,9.114852905273438,0,test
515400,11.134560585021973,0,test
515700,10.61069393157959,0,test
516000,12.540809631347656,0,test
516300,10.342096328735352,0,test
516600,12.26863956451416,0,test
516900,10.80864143371582,0,test
517200,8.441272735595703,0,test
517500,7.092693328857422,0,test
517800,10.566176414489746,0,test
518100,7.148289203643799,0,test
518400,18.3027400970459,0,test
518700,13.500212669372559,0,test
519000,14.497513771057129,0,test
519300,10.97580337524414,0,test
519600,11.719706535339355,0,test
519900,10.537325859069824,0,test
520200,12.427644729614258,0,test
520500,11.114721298217773,0,test
520800,9.259453773498535,0,test
521100,8.36356258392334,0,test
521400,10.358633041381836,0,test
521700,10.115671157836914,0,test
522000,11.423258781433105,0,test
522300,10.20228099822998,0,test
522600,10.585250854492188,0,test
522900,8.29006290435791,0,test
523200,13.131511688232422,0,test
523500,7.372561931610107,0,test
523800,11.416183471679688,0,test
524100,9.06476879119873,0,test
524400,9.059306144714355,0,test
524700,6.853592395782471,0,test
525000,10.581801414489746,0,test
525300,9.283438682556152,0,test
525600,10.932625770568848,0,test
525900,9.021988868713379,0,test
526200,10.073596954345703,0,test
526500,10.200106620788574,0,test
526800,12.344609260559082,0,test
527100,10.106886863708496,0,test
527400,11.1421537399292,0,test
527700,11.021339416503906,0,test
528000,8.702397346496582,0,test
528300,8.49503231048584,0,test
528600,10.102550506591797,0,test
528900,9.728438377380371,0,test
529200,11.4509859085083,0,test
529500,10.131101608276367,0,test
529800,11.106472969055176,0,test
530100,10.739869117736816,0,test
530400,11.968314170837402,0,test
530700,9.970746994018555,0,test
531000,11.154410362243652,0,test
531300,11.267748832702637,0,test
531600,10.418665885925293,0,test
531900,7.011206150054932,0,test
532200,10.63817024230957,0,test
532500,9.953563690185547,0,test
532800,11.931988716125488,0,test
533100,10.019203186035156,0,test
533400,11.28625202178955,0,test
533700,11.073144912719727,0,test
534000,12.514317512512207,0,test
534300,10.213006973266602,0,test
534600,12.043313026428223,0,test
534900,10.855436325073242,0,test
535200,10.544665336608887,0,test
535500,7.721067428588867,0,test
535800,10.970926284790039,0,test
536100,9.674168586730957,0,test
536400,11.434539794921875,0,test
536700,9.845467567443848,0,test
537000,9.267820358276367,0,test
537300,7.9841437339782715,0,test
537600,12.469169616699219,0,test
537900,10.092045783996582,0,test
538200,12.259787559509277,0,test
538500,11.33932876586914,0,test
538800,9.497106552124023,0,test
539100,2.2240042686462402,0,test
539400,10.388734817504883,0,test
539700,9.223840713500977,0,test
540000,11.07825756072998,0,test
540300,9.07994270324707,0,test
540600,6.1702070236206055,0,test
540900,8.848058700561523,0,test
541200,2.7298402786254883,0,test
541500,9.039661407470703,0,test
541800,8.921375274658203,0,test
542100,7.617745399475098,0,test
542400,18.454511642456055,0,test
542700,5.42720365524292,0,test
543000,5.591331481933594,0,test
543300,5.422234535217285,0,test
543600,5.892629623413086,0,test
543900,5.608847618103027,0,test
544200,7.043711185455322,0,test
544500,6.685347080230713,0,test
544800,5.523441791534424,0,test
545100,7.023195743560791,0,test
545400,6.215476036071777,0,test
545700,6.052764415740967,0,test
546000,15.788527488708496,0,test
546300,33.16065979003906,0,test
546600,6.122933864593506,0,test
546900,5.993781566619873,0,test
547200,14.106452941894531,0,test
547500,29.409774780273438,0,test
547800,31.28360939025879,0,test
548100,18.952165603637695,0,test
548400,6.015192031860352,0,test
548700,6.885538578033447,0,test
549000,5.5132880210876465,0,test
549300,10.097489356994629,0,test
549600,5.62654447555542,0,test
549900,5.947962284088135,0,test
550200,6.587629318237305,0,test
550500,5.872836589813232,0,test
550800,7.117465496063232,0,test
551100,6.536524772644043,0,test
551400,9.053635597229004,0,test
551700,7.973289489746094,0,test
552000,5.165862560272217,0,test
552300,6.829415798187256,0,test
552600,7.295849800109863,0,test
552900,7.3462300300598145,0,test
553200,12.059489250183105,0,test
553500,6.4404754638671875,0,test
553800,6.080808162689209,0,test
554100,7.250429630279541,0,test
554400,6.262490749359131,0,test
554700,7.24521541595459,0,test
555000,9.524099349975586,0,test
555300,6.011685371398926,0,test
555600,7.746299743652344,0,test
555900,6.377687454223633,0,test
556200,13.180319786071777,0,test
556500,2.109208345413208,0,test
556800,4.7469801902771,0,test
