split,graph,label,score,prediction,dataset,seed,mode,alpha,beta,hidden,embed_dim,temperature,drop_rate,mask_rate,edge_drop_rate,filtrations,threshold
test,streamspot_412,0,0.04321776255965233,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_550,0,0.16083227843046188,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_434,0,0.030619030818343163,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_595,0,0.2046719789505005,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_46,0,0.31323301792144775,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_508,0,0.5568455457687378,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_332,1,0.5594938635826111,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_376,1,0.5805033206939697,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_364,1,0.8230263113975524,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_365,1,0.5760520696640015,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_323,1,0.9113282799720764,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_362,1,0.5594109535217285,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_531,0,0.1687459647655487,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_312,1,0.8116219282150269,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_331,1,0.37387536764144896,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_322,1,0.6333510160446167,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_555,0,0.16775477975606917,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_355,1,0.5680257558822632,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_540,0,0.35508776307106016,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_204,0,0.11259480640292167,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_538,0,0.15680440813302993,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_514,0,0.23775597512722016,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_93,0,0.03953591361641884,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_494,0,0.02047316897660494,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_63,0,0.11530517637729645,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_311,1,0.5637965202331543,1,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
test,streamspot_78,0,0.24311623275279998,0,streamspot,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.44021000564098356
val,grasec_data_32_87,1,0.456081223487854,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_8,0,0.6213779926300049,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_72,0,0.42531122714281083,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_99,1,0.7185891628265381,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_64,1,1.0769027113914489,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_64,1,0.69398934841156,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_7,1,0.33951379656791686,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_53,1,1.0720688223838806,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_21,0,0.5761930108070373,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_16,1,0.9104348301887513,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_46,1,1.0924657583236694,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_97,1,0.7104286551475525,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_74,1,0.4147609293460846,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_1,0,0.7230103135108947,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_3,1,0.8161632418632507,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_100,1,0.6967290282249451,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_22,1,0.6513294696807861,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_77,0,0.5615861296653748,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_26,1,0.26931769102811814,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_78,0,0.3955282151699066,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_22,0,0.6484827995300293,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_33,1,0.4696279942989349,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_91,1,0.5918210208415985,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_84,1,0.7235598564147949,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_23,0,0.387118336558342,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_91,1,0.7656273961067199,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_57,0,0.9381990194320678,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_35_34,0,0.14936686903238297,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_20,0,0.8475573301315308,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_19,1,1.062713861465454,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_80,1,1.0645122528076172,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_53,1,0.8582338094711304,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_7,1,0.813028997182846,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_39,0,0.41026467084884644,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_58,1,1.0598251342773437,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_38,1,0.48856729865074155,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_18,0,0.6854476690292358,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_63,0,0.7709494352340698,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_66,0,0.21068728268146514,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_89,1,0.6449989199638366,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_56,0,0.2871239513158798,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_78,0,0.689858365058899,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_47,0,0.6335916757583618,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_46,0,0.3482340931892395,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_8,1,1.0801855206489563,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_26,0,0.5925740957260132,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_82,1,0.2532733276486397,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_70,1,0.7227396011352539,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_16,0,0.5078976929187775,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_51,1,1.0737224340438842,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_48,0,0.5348756939172745,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_59,1,0.6099977731704712,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_46_31,0,0.317603275179863,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_46_28,0,0.45030468702316284,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_31,0,0.7262094259262085,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_30,0,0.45759769678115847,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_82,0,0.41804397106170654,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_45,1,0.524984884262085,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_75,1,0.554057639837265,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_30,1,0.2121880203485489,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_50,0,0.535070276260376,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_13,0,0.2944431871175766,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_45,0,0.5555327653884887,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_19,1,0.9393950819969177,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_37,1,0.27263096570968626,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_80,0,0.5175917148590088,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_65,1,0.5426218271255493,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_19,0,0.37232202887535093,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_46_32,0,0.6371979773044586,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_16,0,0.3082576334476471,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_24,0,0.43373079895973204,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_10,0,0.7283347606658935,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_60,0,0.3798706978559494,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_54,1,0.5604389369487762,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_48,1,0.49611364006996156,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_53,1,0.6927200555801392,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_70,0,0.42727909684181214,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_24,1,1.0613468408584594,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_51,0,0.6213462591171265,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_6,1,0.864476227760315,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_84,1,0.2841613948345184,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_11,0,0.7658364772796631,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_46_33,0,0.6254301309585572,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_73,1,0.551448404788971,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_49,1,0.9366626739501953,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_46,1,0.9419893860816956,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_9,0,0.6210022270679474,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_15,1,0.8312884449958802,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_17,0,0.3155338764190674,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_67,0,0.538828295469284,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_1,1,0.537318366765976,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_7,0,0.3000159978866577,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_71,0,0.4034736454486847,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_46_29,0,0.5065117061138154,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_80,0,0.3277208209037781,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_84,0,0.22330398559570314,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_68,1,0.5958582699298859,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_74,1,0.6901408433914185,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_51,1,0.6010366678237915,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_50,1,0.37327409982681276,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_50,1,1.0754316687583922,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_25,0,0.5474285244941711,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_51,1,0.29753962010145185,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_29,0,0.7843542218208313,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_9,0,0.33930380940437316,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_14,0,0.42446357011795044,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_85,0,0.2381921663880348,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_20,1,0.9138607621192932,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_43,0,0.5930694580078125,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_2,1,1.0890659093856812,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_56,1,0.9707390189170837,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_59,0,0.6640843272209167,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_84,1,0.5489069819450378,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_55,1,1.0455742955207825,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_72,1,0.4058485567569733,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_19,1,0.8464832961559295,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_35_32,0,0.6357584953308105,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_77,0,0.3691616952419281,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_31,1,0.8710605144500733,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_61_99,1,0.5756690442562103,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_7,0,0.6957116425037384,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_8,0,0.7441773295402527,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_5,0,0.33421520292758944,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_83,0,0.6418371319770813,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_26,1,1.055643904209137,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_61,1,1.0427627921104432,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_56,1,1.0843971371650696,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_35_35,0,0.22227426320314408,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_0,1,1.0843096613883971,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_73,0,0.4394924223423004,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_64,1,0.473440557718277,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_74,0,0.6354363441467286,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_76,0,0.19885477647185326,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_11,0,0.3886422097682953,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_46_30,0,0.593246990442276,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_81,0,0.19889667332172395,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_41,1,0.3997431814670563,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_35_33,0,0.28873664140701294,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_54,1,0.2835727632045746,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_6,0,0.4904670774936676,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_32,0,0.7532427191734314,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_79,0,0.4724910080432892,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_47_12,0,0.22603772282600404,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
